px1,py1,pz1
-1.59992,0.942969,-9.05478
3.19541,1.098,-4.32803
4.48704,2.45412,0.158197
6.82381,-8.32048,19.9744
3.43435,0.494249,-10.4002
-2.30968,-6.67286,27.3904
-0.530461,12.2158,-2.94374
3.11336,9.14238,-6.8534
1.73263,-4.36957,3.66931
2.30712,21.7632,25.1529
-2.32019,-2.99102,-9.01003
3.18221,-11.5539,10.4178
-17.5759,4.30196,-24.4661
4.37197,7.53907,7.22147
0.729282,-3.2507,-4.03883
-24.7387,-19.131,-1.95289
21.6789,-1.70624,57.7799
-1.18066,-18.5182,-9.68157
-2.95038,3.20035,8.0315
10.6023,4.54826,23.4516
11.0498,11.524,-5.86577
3.2496,16.7148,30.6858
-1.47999,7.25907,-4.4106
10.7783,-2.32822,-7.7629
1.01684,4.14134,18.5161
-10.1533,-6.22803,-15.79
-2.68746,8.97709,-10.0307
2.50879,-17.1925,-27.873
18.2628,-1.55568,41.7971
-10.6015,-10.5354,-21.2806
-1.05812,-5.65525,-2.91862
-0.778028,7.17437,-0.65389
-7.99956,-3.22964,-2.74683
-1.01464,2.98287,-5.60798
2.41679,-10.6026,3.99679
-14.1262,-0.876557,-6.99133
-13.7233,6.57549,-5.07826
26.1488,0.0081115,74.1638
-9.61546,9.62553,-0.559942
2.28578,-6.08387,2.1799
-7.47287,24.7993,-62.1767
-4.7283,5.65676,11.0793
6.53322,3.04162,-11.2093
-4.2847,-8.34162,0.978395
-2.08954,-5.98568,-4.8946
11.5652,-12.0634,27.3725
0.101744,5.14826,-6.8834
-1.39161,-5.60128,28.1441
10.265,4.31435,-8.65218
-15.1295,9.59265,6.64073
7.64713,-6.36189,-14.2274
9.37292,2.54483,6.85256
1.64456,-3.76959,3.91669
10.3778,-1.32025,41.1282
16.0631,-6.3772,-15.271
-2.04331,-4.90963,-0.986636
4.76141,-1.61837,-5.44742
3.30087,0.230311,-16.3145
6.90829,-5.87834,10.5002
3.73529,-2.93783,-8.02625
7.33492,8.1906,8.75581
-13.0446,-3.77799,5.27661
-3.23452,2.694,-5.12969
-0.327678,1.42622,7.23723
0.0960543,6.00074,11.7554
6.78169,-12.1904,6.43144
-4.0935,-0.753474,22.7173
5.06942,0.0806831,-3.4337
12.217,11.5424,-16.249
1.69818,13.4169,28.2393
6.16996,2.06741,-2.68709
5.81897,14.7298,-40.3349
6.51893,4.99649,-12.3928
-1.35628,-3.68152,-12.8915
-2.90771,1.38579,-6.00766
-5.06561,2.4173,-2.12366
3.53165,5.40389,5.13203
-4.3407,-8.00056,0.622037
-1.56454,-3.36885,-3.5167
-3.611,19.0709,29.5798
-2.86665,-2.71036,0.594916
1.67677,10.1153,-35.6681
6.66352,-0.585921,-7.97668
-2.76962,2.95206,-19.6473
7.30063,3.6792,7.19643
11.9847,12.0936,-36.8851
-4.45412,11.513,6.42732
-18.1743,-31.4941,-77.3723
-26.9258,26.8222,-1.88194
-7.04521,-2.25551,-16.3658
6.39997,13.2769,7.32396
7.66466,-2.66117,9.13316
3.48419,4.46919,7.45021
-2.41726,1.85616,14.3539
15.6885,-0.917321,9.93043
2.24364,2.42636,10.3682
-10.0658,-4.52977,-1.74812
9.32308,-2.77372,-11.5876
-0.262657,2.50995,-10.8767
12.3457,14.088,4.48727
1.3316,18.6436,-1.16226
-21.0874,-2.8464,-0.201855
3.27929,7.12546,13.0709
-11.7025,3.33669,-0.515838
-1.26333,-9.82627,13.8478
1.59696,8.35647,5.27097
-5.66047,2.77858,4.42746
2.87039,-2.69291,6.54568
-0.199318,-14.1698,-24.3766
-6.95722,11.6008,-6.82151
2.59698,-5.35334,3.98901
5.51642,-2.97111,-1.95809
-31.8631,16.9158,-34.6516
8.52943,15.0499,-21.4292
6.94517,7.04209,-4.22844
36.6658,-13.6784,39.4878
3.16016,-2.82008,4.03137
1.89097,-5.8935,-11.3336
-2.10466,-5.55021,8.24993
-0.476538,-2.78798,-15.3794
-1.13678,-10.0848,0.565778
5.42494,3.29418,7.04301
3.10741,-10.0436,-32.7377
15.6367,-0.940526,-8.05006
-6.35013,-6.81128,-11.4163
2.35353,17.4915,-6.03418
2.01228,-18.4002,-37.2434
-11.2618,-0.377955,-28.8353
-2.30392,-4.77101,6.72079
2.24802,-7.22947,7.83076
3.45752,2.53282,3.11498
2.8592,-1.08473,-6.4396
-18.0999,1.15697,14.1125
-2.72323,6.8377,5.79246
-8.50183,-3.59966,-1.09349
-17.904,3.01198,65.0466
16.2266,2.42119,-10.8331
-2.49461,1.94461,9.63574
2.9115,-3.05978,-5.09835
-1.225,4.9812,11.2241
-6.52643,2.41122,23.9778
7.90738,-3.92567,-13.4002
3.56982,-8.29639,10.3375
7.44236,-0.980942,-5.20514
1.74451,-1.66338,6.60623
-2.92667,1.74457,-5.23616
-13.925,-3.31147,5.30741
-5.62934,9.99608,4.46772
14.6589,15.6116,13.2705
4.98142,-8.42492,16.14
14.4011,-4.24416,23.3576
-1.3509,2.21214,4.308
-2.56932,8.0303,-3.17753
7.26057,4.42573,-5.38586
-9.9221,-5.07832,-27.8554
1.33402,-1.58212,-7.08186
-1.01589,1.61241,-8.67445
-6.38379,0.658591,2.33872
-2.22793,-2.50013,12.4474
1.23154,9.4067,1.19769
-2.47688,-8.30264,4.34873
-6.57984,-6.76821,16.2203
2.73251,8.79029,-1.1842
16.4019,-4.23769,-48.9426
-1.37834,-2.06652,11.7565
10.136,2.08524,4.76428
16.0468,-8.80378,27.0625
-11.0711,1.65646,15.0699
-20.1115,24.8127,20.9654
-0.869385,4.49545,-4.58736
8.28439,1.23704,0.847745
-6.18693,-5.55496,-2.14299
-7.83262,-4.26139,2.93408
1.16656,-2.90296,-10.025
-0.0389886,-21.0025,-7.27102
-2.67185,0.658305,10.4966
-8.14446,7.0202,16.5447
2.15819,11.9257,-0.568944
3.02134,2.21153,-4.51416
-20.5028,4.6895,7.22697
1.52046,0.264759,6.50537
2.11002,3.09653,-4.19903
6.94582,7.23865,-10.5152
2.13068,0.670495,-8.43336
2.56545,-3.25831,-13.165
-2.57868,-4.23111,-9.97959
8.01429,-0.530916,13.1896
-25.2817,25.9255,-9.23854
-9.0098,7.1173,6.75961
-3.27426,7.29179,-0.0640462
10.2448,14.0334,-19.2708
-10.8315,-8.74865,-29.7593
-12.4053,4.73478,-5.70802
1.56242,3.58977,7.87579
16.5836,-1.3929,-6.08849
-1.54356,-6.09694,3.84334
11.3315,-14.6876,-7.36416
-10.1493,-1.02357,17.8715
7.95161,14.1743,-6.12982
-4.41816,-7.91706,-15.6456
-5.05064,7.7834,3.8655
-9.75976,4.31791,15.5722
-1.33041,-3.07965,5.11676
12.473,-4.36182,-14.8751
-3.10681,-2.01832,7.52798
-0.522136,7.3586,-12.1611
4.20404,7.21886,-5.462
-20.369,1.14057,-10.8017
-0.957129,-12.4263,-1.03148
-5.59481,3.09395,6.53295
-9.33906,13.2556,31.8022
9.53303,7.27905,20.49
-0.251742,1.63792,5.48226
13.396,-16.4386,15.6502
16.9992,6.19862,77.2444
1.83715,0.244941,-7.60755
9.95377,-18.9345,18.3778
-6.15282,-3.10503,19.0687
-0.432859,3.39185,-3.91543
8.22654,5.56718,9.3058
-4.33932,-0.194671,6.68789
9.11358,19.5977,-16.3101
-0.448243,-16.5516,11.6022
0.804296,-10.8451,-6.36977
-18.0541,16.6753,-1.52327
2.22487,5.54118,0.642345
13.2916,-5.92005,25.6729
-0.0796616,-7.95998,-3.59212
4.57582,-14.0428,0.365567
1.5462,9.0473,14.0659
-3.0051,-3.66279,6.65749
-7.98757,0.48488,-5.10574
14.4139,-2.49226,0.577465
-1.95187,5.85505,-10.9477
-16.6172,-2.64641,-7.06039
-11.9918,-2.30427,-3.01743
0.0580887,-2.86479,13.7085
0.152528,-15.0865,-17.5654
0.159291,6.54429,-7.04618
1.51383,-1.58289,-7.94482
0.677652,16.962,6.35982
-3.60849,-1.0943,4.08953
-1.94496,0.0504527,6.12763
-10.4389,-7.85788,-8.42033
9.11839,3.92386,18.0696
4.28306,2.03479,1.47595
-3.29423,10.0712,-0.557038
-34.4735,1.53558,2.43281
-0.494049,6.00708,8.91567
-2.54062,2.60126,-4.62214
7.91026,-9.14053,7.25916
-4.37972,3.48815,-8.61672
3.97472,-0.00192293,-14.8154
-2.56905,6.7554,4.15529
-8.51177,-3.86397,3.00376
-1.79729,-2.22399,-9.46466
-14.43,-22.7095,-23.4335
-5.02757,-9.15758,-0.128657
5.24321,12.245,-8.41354
-5.8233,-0.19931,-2.80466
12.0011,-8.29871,19.8143
-2.37052,-1.56047,-5.07363
3.28076,-7.36031,5.4589
-0.095132,8.67258,-5.97223
2.10839,10.243,4.53672
-1.62843,-1.12832,-8.11951
3.61358,2.72022,5.37111
2.69072,8.23079,0.597406
-0.356477,11.2191,-9.04173
-0.583618,-5.8337,2.32402
-13.1427,-4.15206,1.53738
3.32053,-10.6512,-25.9117
-0.114153,2.74915,-13.0444
-5.29469,-0.528862,-5.82881
-1.6611,0.318803,6.56136
5.34595,-12.4319,-10.386
23.5835,13.6299,36.8428
-3.8153,15.8897,-25.3564
1.37145,9.19916,-12.0596
1.9286,6.25034,-14.0936
1.45088,-26.7736,-16.283
-5.45334,1.50107,1.82398
-0.72687,4.78521,13.3883
-2.59793,-5.70008,10.2763
1.42268,0.338365,6.56522
-1.77899,1.22626,10.3903
3.36896,2.64898,5.47808
-21.6036,-6.5041,13.0359
2.2637,-2.01305,-5.30325
-1.22351,-4.40079,-15.1625
-4.30838,14.2397,-26.0023
23.8248,-23.42,61.3252
15.0266,-51.2738,-32.3286
-2.96683,1.40709,6.71931
2.50202,-2.71375,-2.59618
2.021,-5.45459,-4.33444
1.83026,-9.52659,-13.8982
-11.2822,0.0374099,-21.3764
-0.171992,-4.44685,6.74714
-0.90206,6.95932,-14.87
5.11007,5.7358,8.92805
9.07585,-8.46895,11.27
-4.61034,4.38022,-15.8028
-2.13158,14.8681,27.0318
-2.19273,7.34571,5.82456
-1.80915,0.185132,7.33202
-1.51199,-3.56984,-3.88971
-6.57575,-9.69089,22.8244
-2.59271,-0.271428,-8.26182
-8.82419,8.1892,-6.285
19.3259,13.1049,-29.0512
-6.67159,-4.72715,-6.51735
4.86228,-0.734855,-19.5984
5.71575,-2.6584,-0.776991
-5.38901,0.0865783,-8.67159
1.6205,0.360691,7.81295
1.34941,1.76236,4.58954
-9.53526,10.5521,20.5842
2.59626,-4.14205,5.35742
-2.21086,3.81566,-7.03698
-5.41022,6.06123,-11.6225
-2.67588,-1.44052,-15.8674
-5.25607,1.38959,-5.97197
12.2317,-8.52279,1.27185
3.57803,1.13735,-5.75787
1.74954,3.23341,18.5132
-1.36282,1.03508,7.52918
7.22169,0.708071,20.4609
-15.1342,5.5959,25.2327
-4.28976,6.9594,-15.5164
-1.21403,-4.10832,-5.2005
4.57791,1.29579,-8.26383
-4.65516,1.07807,2.77697
7.30716,-2.01228,-19.4618
6.51315,-1.98995,-8.46135
14.6979,3.46373,4.29138
-5.44952,16.1723,33.0085
-4.25191,1.38265,-4.57996
-10.5557,-22.8976,-1.51318
-4.23778,-3.64375,6.37139
-7.58334,-5.52234,15.5601
-8.09692,0.275062,5.03114
11.7246,1.43893,-6.19352
5.52292,0.0374095,9.94464
-8.59503,1.72853,6.8934
-3.73673,-2.29463,-5.94874
-0.821653,-3.03155,-6.28038
6.59936,1.93724,25.3581
-10.3062,-8.89417,-17.9063
-2.33297,11.743,16.006
-10.2116,16.0846,-2.30478
10.6895,11.0511,-13.3995
-0.722704,1.57673,8.9327
17.8776,12.0698,-0.308257
6.12365,6.61134,12.3241
2.99487,-3.04399,5.09385
1.78811,-1.30964,-7.11975
3.16521,-14.9559,-3.61744
-0.163397,-10.5545,-8.70693
16.2364,9.67585,7.91413
-6.12967,4.95441,9.30184
-7.25178,-7.6805,-2.28378
-8.33897,1.7785,-3.11401
-7.15767,8.96961,13.2139
12.5116,1.95322,-20.7901
13.2574,8.73865,82.6842
1.64682,8.19256,7.1984
-14.5823,-14.8765,-21.5343
-4.60954,-14.611,38.3466
-26.3085,17.6561,20.2947
4.96234,6.69784,-3.53703
4.67275,17.573,11.2673
-12.4515,-11.53,-26.717
-7.12897,12.8466,-26.8971
-7.23767,-4.65238,3.88803
15.8767,-1.93821,-6.34292
6.76558,4.69743,13.1684
-0.813544,7.50318,13.4527
1.28019,-2.90872,-10.8013
-19.8503,-14.1906,-15.6634
11.5291,-9.00097,-10.2606
-14.2049,-8.62684,14.933
3.13994,2.80153,-13.5427
-15.6313,-4.62767,13.4241
1.8662,-2.50671,7.43772
7.93372,-6.13641,-3.70123
-0.619845,-1.7667,-8.98811
3.14737,-0.994003,6.31925
2.06278,-0.149814,8.28165
-8.60446,0.467437,16.0106
-1.2298,-10.933,32.2621
-0.765663,-10.5132,4.12676
21.1981,11.6507,38.8203
-5.74972,-8.50395,10.4574
5.7122,-10.0604,33.568
-4.99945,-0.982193,4.53377
-0.749847,-10.9803,7.41286
-1.72498,-2.45499,6.53542
-12.5211,-12.2474,-2.30627
21.1911,6.01015,-23.1473
-17.9587,4.62815,14.0248
2.72127,1.69675,-12.0695
3.16863,-4.40951,-17.9372
6.43178,-4.44727,-14.763
7.90742,0.622423,12.1959
3.61204,-0.548049,4.86397
-19.088,-1.6784,6.81905
-1.20095,-10.4759,-24.3481
-6.63811,-0.818262,18.3488
-8.31287,0.418014,14.9731
-0.475467,-6.35632,5.47851
-4.79521,-0.971227,6.13318
-1.65658,-9.98207,-17.4866
11.3311,17.151,-8.65365
-9.86167,-3.07006,-2.31146
-3.66108,-2.02328,-7.02255
37.4555,-7.74263,19.1334
-7.40108,14.3795,7.45661
-5.92746,-1.5458,-15.2535
5.1884,-1.42304,-23.2198
2.2173,0.817384,8.58784
-0.617981,3.70593,6.2232
0.998337,6.23329,13.03
-19.2883,-5.49437,22.4245
3.18299,1.2012,-4.02175
-12.7992,2.12759,-3.33784
6.67629,2.6042,-3.786
1.97007,-10.5428,-25.5324
0.785381,4.88596,10.583
-8.98347,-0.907938,11.6103
-1.26023,5.63275,-2.06147
17.4052,-15.9213,-41.2547
-7.24966,0.167411,2.85154
-0.119964,-10.0327,-26.3799
2.22592,4.09027,-9.1593
-34.5011,-14.6062,3.42203
-3.30676,1.26041,12.0329
1.33723,-10.1184,6.14254
5.81312,4.63552,-4.96005
-13.8928,-4.2419,-5.13347
-7.89712,-3.64508,-11.4507
-4.33589,-0.299629,-6.56163
2.82655,8.72598,3.05425
13.0676,-5.51969,2.06706
-7.05404,-1.83569,6.02673
3.0466,0.209353,13.1169
4.56209,13.9491,1.53798
-2.14731,7.19628,-5.26436
10.4076,-14.4973,0.522319
-5.18489,0.280925,7.24632
-5.41651,-11.0533,4.42404
-7.68334,3.99845,10.9961
0.917036,3.24756,4.07004
2.1069,3.06483,-1.35465
3.1338,0.0232437,6.44689
1.8424,-0.0662857,5.65776
1.73027,8.44684,16.0129
-2.0231,-6.76291,-0.719791
-0.286454,-3.28282,0.444026
-2.99433,7.86476,-29.3165
-16.3219,3.89029,1.84773
-14.7157,-10.6926,-7.22683
10.1792,0.553905,-16.2234
7.05046,-5.16169,-8.92061
-9.62682,-3.79414,-17.3272
14.4902,7.86177,18.1588
2.23942,-5.40737,-20.2898
-1.78558,-3.4705,8.36464
-6.58159,-1.24473,17.8995
10.239,-8.59836,-25.2153
-1.03865,-6.05054,-9.61039
-25.8276,6.88063,7.62242
-9.88195,-8.54357,-28.5217
6.15188,5.38646,-2.24306
-11.2784,-2.55154,3.27859
-7.86946,7.20112,10.3237
9.96169,5.03023,-28.866
8.38037,-0.574408,11.2093
-4.22501,5.9537,15.279
1.33446,-4.35479,24.7467
-1.31303,-8.60223,42.836
3.96387,-1.52499,-12.8609
-2.61718,-3.97496,9.27259
-3.73716,-1.50193,4.88648
-4.35036,-4.30538,-29.2203
-13.3483,7.11621,52.8044
-4.58628,1.85196,-8.02961
-14.6289,2.85357,14.4087
7.55522,-6.61043,1.39372
-1.00119,4.04138,19.0669
-2.1616,-14.0141,28.1496
-12.982,1.20389,-0.2681
-3.69623,-1.06277,-5.97044
-12.5582,3.46298,14.5467
8.25528,10.6514,13.7974
33.4225,-36.749,15.6519
-11.3394,10.7015,-1.35804
2.95006,4.82437,2.473
14.7617,-11.4468,7.35533
9.07018,9.63747,-26.3875
4.42413,-5.2968,5.42541
7.57899,-11.0438,66.8886
8.62814,0.490973,-26.6392
16.2712,2.24433,-5.92435
-5.29467,-4.62826,7.98391
18.8183,-12.7286,-7.59653
-5.83626,-4.09418,-8.49265
-22.2237,12.6571,32.0556
-2.91966,-0.385445,4.36476
9.80777,-3.35312,-5.20336
1.95182,3.30826,-7.85747
-6.81506,21.9024,-4.17082
1.52744,1.6259,-7.51867
-1.48278,4.48875,3.91032
23.3455,1.48826,3.002
-2.08483,-3.57289,-6.1253
-0.505962,-1.76171,6.73986
1.72629,-2.52766,-13.2938
-2.56877,-1.10964,9.68026
2.64883,2.7109,-4.1538
11.648,-7.45473,-26.5093
-5.58571,-14.6952,-5.61881
-4.39388,1.1166,-1.21328
7.08652,-0.879899,15.2567
-0.989864,-4.00971,7.16791
-4.1591,-10.995,15.1516
-14.4368,-3.65499,-22.4657
-1.80909,2.80273,5.04477
10.8112,-6.29866,3.97632
16.0043,-3.03773,7.96233
0.839139,-8.35857,-13.8518
-9.28814,-8.32393,12.9023
-0.217174,3.68662,-7.79893
-0.274873,-4.9931,15.5563
0.52601,14.6244,-9.44104
0.711193,-2.56616,4.61885
18.1657,12.9669,-36.3547
1.71234,-2.26658,12.2731
-1.65671,-8.00979,1.33751
-4.42117,13.0307,7.93636
3.76511,-6.30227,-7.7705
-10.6208,-9.90729,-10.6194
7.92667,-3.83731,-11.8954
4.97316,17.3294,12.577
-7.77893,-2.57555,-10.5987
-3.96863,-11.2363,17.7754
6.91675,-2.69589,14.1251
1.22853,1.59197,-10.0756
5.06834,3.62739,12.7252
-22.9128,-9.20782,12.0526
1.68461,-10.1496,-8.81724
-1.87461,0.825677,-11.177
-1.86608,1.93399,7.65434
-0.973845,11.2695,-13.7871
12.0411,10.1509,6.97068
-1.73757,-2.19693,-8.35221
-2.42939,3.98116,-20.71
1.78882,-0.218106,-6.6181
-11.4802,9.14345,3.60469
0.334171,2.71597,-13.8681
-2.47324,-5.43745,2.29531
5.7905,6.0269,-17.4786
4.14586,-2.71699,-6.28
-12.1469,11.2725,-3.31932
5.17999,-0.59945,4.32594
-2.48821,6.26546,-8.32439
-11.1374,3.49372,-44.0281
8.06749,3.09867,-25.308
-2.13349,-3.08703,-6.69137
-0.512218,-1.42888,-8.21857
-10.5736,-9.04366,-9.23353
-21.0876,-21.1418,4.25541
-6.67414,6.34606,11.0263
22.1175,4.22353,-1.43232
0.617555,-1.23309,-6.14924
7.17948,-3.786,3.86053
2.78944,-1.00102,5.7677
1.20209,2.21755,7.96525
-1.1556,-10.7172,-17.7452
-7.44876,-3.02943,18.4176
-3.27734,-4.29339,-0.194412
31.6783,46.2038,-28.1002
3.3408,13.3265,34.9135
13.4115,4.61203,11.7555
-3.8908,7.74978,-20.8205
-2.14761,16.8526,-29.0395
6.22906,0.438035,-0.318337
6.1122,5.99267,4.42465
-1.96837,0.320301,-10.4704
-2.67574,-0.714396,14.8128
5.68332,-9.2866,1.62763
-5.43359,9.57307,-9.14635
4.09838,5.30817,14.6191
-8.58925,2.85456,10.309
-8.29215,-0.48355,0.499539
-4.78095,9.74379,8.53755
-5.70802,-2.48444,-6.27975
-14.5139,4.29924,-23.3044
3.07733,11.4474,-7.80037
-10.494,-8.52569,-54.9937
0.230338,-2.13734,10.9287
-1.46438,13.4942,-14.6557
11.6084,6.68655,66.2332
10.3475,4.866,15.2215
-7.34362,10.9686,-1.85337
2.10713,-29.8876,-47.9556
0.736828,1.72595,-10.1393
-14.4547,18.9682,42.6793
5.52868,0.517435,-7.15969
3.86304,-5.35301,-2.21291
17.8071,1.31138,-8.15101
-7.27098,-10.6422,-0.922033
5.38742,4.92686,1.46254
-2.01374,-16.4684,-20.6799
-16.5459,5.91346,35.994
-16.7501,4.31672,27.5158
15.9489,-1.42266,-9.80505
-0.0457633,7.31735,7.3089
-6.52924,13.0205,15.609
-3.68016,-1.45979,-14.375
1.98978,-1.66221,10.2099
-7.56512,-7.97548,-2.46837
-4.60333,-1.72723,-8.98057
-7.936,9.48817,0.414794
-8.70925,-1.61885,9.84085
7.33644,0.625011,-32.1219
-8.17141,10.4609,17.2865
0.765859,6.69358,-10.3738
-6.00584,6.87803,-5.4852
5.29835,-3.02744,-5.15661
-1.34227,-1.05528,5.992
-4.02286,-10.6072,-13.3929
-2.14039,25.5114,-19.7481
-1.07782,3.39782,-13.6412
7.21372,-6.04127,14.903
17.0863,-2.135,0.31021
12.0822,-16.4395,-52.6471
-2.46796,2.84407,-4.34761
-2.30982,5.66659,4.32838
1.04181,-7.07093,3.16792
-9.01447,-2.84472,9.99183
16.2686,-5.46851,29.0732
-5.6174,-4.06619,-8.22067
-12.7829,7.13456,17.8792
-11.9293,-6.78044,41.0082
7.48842,3.2714,5.9194
-0.454638,1.61933,-6.38417
2.79217,38.1624,-10.8456
-1.44604,-14.2847,1.83039
1.97947,-4.93054,8.2441
-0.0140313,-8.69597,-11.2478
8.19068,-10.1663,36.0726
2.64624,0.77351,-13.6248
7.02295,-15.1145,23.5538
1.27365,-7.97322,8.29443
-6.39463,-0.566986,7.17047
-16.9502,21.7913,-59.8714
8.8625,-9.52717,-10.5554
-1.28498,1.16387,-7.85872
8.80222,1.801,7.86056
-0.327613,-1.9623,9.52279
-17.214,-2.46737,14.3325
-7.17982,12.2649,-15.1648
2.44528,-6.93326,1.52895
7.66092,12.0405,3.89549
-6.33239,-6.37825,4.4224
-2.8476,-2.14144,-4.22462
-5.66962,-2.20111,-7.98741
-1.55505,8.53114,10.9764
-3.73889,-3.96182,-1.85533
4.39019,1.75114,1.1675
-4.34174,-5.27155,-25.5092
5.50535,-12.1005,-4.64742
7.52649,-3.46477,-12.0429
12.2524,-2.8331,13.2459
-0.982084,2.03638,-11.3655
1.02465,6.08229,-6.23408
18.6745,-1.6087,-12.991
0.483043,1.94237,8.48756
0.603058,12.4267,-13.9986
1.34722,16.3383,17.3411
-0.526595,-6.77082,7.09451
-7.56694,1.77887,-4.18648
-0.234184,-1.92194,7.6532
2.22453,-14.5519,-56.6681
9.39939,-22.5249,-19.8917
-1.35214,-5.20805,8.09306
-1.46508,-6.98381,4.71888
-2.15295,-7.49691,10.024
-10.7346,-21.0418,-18.4425
-3.90842,12.1923,55.0083
1.11379,-4.3919,1.53017
4.5866,-4.03617,0.1992
-6.73759,-10.9756,-19.1939
23.2329,-8.18243,34.3683
-10.5323,9.54052,33.1542
2.21113,4.75797,1.97858
3.99701,15.3989,-0.0157284
1.43744,-5.40438,-1.92978
-14.4108,3.18626,-12.0708
-25.603,-0.542861,-14.4861
5.67238,6.58654,5.19411
5.8796,-1.35534,7.11623
-3.99637,-10.3815,-25.1078
6.89191,6.97675,-6.75937
-3.57161,-6.17587,-3.90368
10.058,-9.59978,-15.4947
-11.1508,7.39538,-7.88317
14.96,-4.31525,-45.7215
6.36528,-1.82898,-1.86759
-4.17636,-1.9299,-21.0962
14.629,-2.82723,-6.65527
-1.18041,-7.98115,-11.9217
4.28382,13.673,-21.4011
-6.75513,-12.7207,28.7833
-6.76143,-6.97683,-12.5586
17.1101,4.80654,-23.6652
8.38729,3.70735,14.939
-2.22847,-0.552556,8.44324
9.54204,2.95671,-0.546669
1.26382,10.1662,12.0365
0.731793,-5.6285,29.0465
11.3985,-1.53619,1.38004
-1.39665,12.2761,-21.365
11.5678,-15.6057,7.23709
-10.6562,-8.15446,23.0755
-1.88347,13.6327,25.8817
-2.68128,-1.23726,-5.08862
9.93882,3.1395,5.24293
1.34953,-0.893258,-8.1423
-21.4369,13.791,3.75459
3.05221,6.4783,-20.8707
9.27586,5.22687,-23.0558
-1.0257,2.56709,13.1472
-2.15068,-2.48003,9.39263
-8.21828,10.8974,-28.9413
3.01663,-1.8637,-15.9311
-0.24494,-7.30405,4.37896
-3.25849,-0.673078,-11.4241
2.74314,0.692741,11.9138
-1.11244,14.3464,-14.7376
-1.17766,3.10031,9.69724
3.62468,5.60988,-5.0524
6.61946,4.13567,5.66155
-0.602953,-5.09748,6.21367
5.94732,6.86697,-11.4386
10.1123,-6.71424,6.51197
-7.93897,-12.2831,-0.510771
-6.19746,0.478907,0.734181
7.10723,-2.65213,-14.8569
0.675415,1.93384,-9.01038
-1.75739,-1.68147,11.742
-10.2696,-3.7449,-18.5451
-7.0466,-8.35782,-0.601869
12.1818,-16.3265,14.2889
-0.752793,17.939,-12.4028
2.10273,-3.28148,-2.50835
3.82437,-3.40666,-2.12772
2.09426,-19.5574,-13.4285
3.48504,-5.82052,11.3332
3.81287,8.25346,-6.42742
-17.262,-3.24574,4.85158
29.297,25.7315,-19.7875
-3.68056,1.37819,-16.02
-4.27914,8.00599,-14.7249
-2.34574,-0.110775,10.7592
-2.15875,2.21529,-15.8649
8.64265,1.41097,0.0449397
-2.29786,-3.37524,20.2412
13.1074,0.81879,8.65086
-12.7817,-4.37678,-14.9388
-13.4517,-6.77949,-8.99827
8.78168,3.48487,-5.26447
-1.90167,-2.56388,-14.0592
5.75591,5.63202,10.6581
8.86836,-8.21075,28.8843
-23.0894,-6.20805,-20.7043
-2.17757,3.78446,6.91927
-7.93317,-2.13127,13.9873
-2.5323,3.21421,13.5544
5.51595,-2.02583,-1.39765
5.74427,3.35041,-15.5909
8.0688,-7.86348,-0.687186
-17.4438,16.8668,-24.8047
2.17068,-0.711016,-8.15977
-13.6935,-2.76423,3.67473
4.32634,-2.33247,5.79604
-4.45945,-12.4929,-16.8169
10.875,-1.58423,12.701
-4.56279,0.807128,-6.241
-27.2478,-19.1296,21.2501
7.57389,-9.03318,-19.3198
4.20453,6.93772,8.12425
-0.286963,-1.67529,-8.36107
-1.40936,1.67205,5.04691
-11.6671,10.8099,7.17802
8.68916,-2.08847,-16.2035
-2.7594,-3.84834,-20.4814
-18.1891,39.5973,67.988
8.93119,3.62902,0.524477
11.7848,-6.03351,-10.495
4.92208,-0.833352,1.37999
-4.47554,6.84762,-1.57848
5.36056,4.70325,0.0476378
18.0326,-22.4406,-27.167
6.09788,8.9686,5.23198
-16.1556,-0.987179,35.2713
2.39504,-2.51253,9.35415
4.14899,0.307484,-9.31737
-2.69891,-5.90391,4.22897
-4.59507,5.16049,-15.6075
5.74512,-5.87877,-1.07368
-0.168796,1.78575,7.73099
-1.48121,18.6959,-0.75144
1.88263,0.204842,10.092
4.19266,0.24667,14.8135
1.57062,2.73545,-6.36604
8.89862,-2.45235,-13.9459
12.6935,-6.94626,-18.8005
2.72691,-3.10612,-4.00597
6.23448,-5.55544,39.5392
-12.1617,0.00572848,8.41226
0.986984,4.69671,-9.83103
2.35488,-5.95302,-12.9527
1.90948,10.2027,-0.802873
-5.33444,8.05531,3.4922
-6.6341,-9.34065,24.3558
5.2578,-6.81591,-22.4338
-3.45412,-1.13392,-8.77764
5.45749,5.49046,-18.9438
-9.96934,2.5189,-13.6093
2.07277,5.71467,-12.6801
1.97128,-1.13723,6.7962
-5.08489,9.47185,22.6072
-4.96382,-12.1141,30.7238
-5.67532,-6.49748,-6.28096
-26.2457,-1.18798,65.044
-0.183249,-4.52477,-6.7548
-1.51462,8.07014,-1.39211
2.0168,3.17726,-3.50461
-12.0426,-9.17505,-27.8495
1.96269,-3.39954,-12.6874
2.72603,-7.35117,-19.5368
-8.04216,1.86881,-1.98551
13.6428,-6.12341,1.55855
-0.186344,7.08589,6.96884
0.0222143,-20.212,-5.26158
2.12252,14.7226,1.50173
-4.79244,-5.79468,7.68082
9.12265,-3.04527,4.34117
